# t_phys, cir150, cir750, cir1550, total_mass
1.534, 0.000203422303378, 0.0298413110236, 0.0303909773085, 1281.31469055
1.54266666667, 0.000195556255882, 0.0293666125988, 0.0303647278563, 1281.31071729
1.55133333333, 0.000188019821763, 0.0288936790949, 0.0303370758136, 1281.30678215
1.56, 0.00018079751095, 0.028422677227, 0.0303079762156, 1281.30288457
1.56866666667, 0.000173874656118, 0.0279537700509, 0.0302773877977, 1281.29902399
1.57733333333, 0.000167237364767, 0.0274871168576, 0.030245272767, 1281.29519985
1.586, 0.000160872474217, 0.0270228730745, 0.030211596586, 1281.29141162
1.59466666667, 0.000154767509325, 0.0265611901732, 0.0301763277666, 1281.28765877
1.60333333333, 0.000148910642787, 0.0261022155836, 0.0301394376768, 1281.28394078
1.612, 0.00014329065784, 0.0256460926154, 0.0301009003581, 1281.28025715
1.62066666667, 0.000137896913245, 0.0251929603852, 0.0300606923545, 1281.27660738
1.62933333333, 0.000132719310381, 0.0247429537512, 0.0300187925518, 1281.27299098
1.638, 0.000127748262357, 0.0242962032539, 0.0299751820277, 1281.26940748
1.64666666667, 0.000122974664982, 0.0238528350636, 0.0299298439122, 1281.26585641
1.65533333333, 0.000118389869512, 0.0234129709344, 0.029882763257, 1281.26233732
1.664, 0.000113985657034, 0.022976728165, 0.0298339269153, 1281.25884974
1.67266666667, 0.000109754214409, 0.0225442195653, 0.0297833234287, 1281.25539325
1.68133333333, 0.000105688111671, 0.0221155534301, 0.0297309429244, 1281.25196741
1.69, 0.000101780280781, 0.0216908335183, 0.0296767770186, 1281.2485718
1.69866666667, 9.80239956684e-05, 0.0212701590392, 0.0296208187284, 1281.245206
1.70733333333, 9.44128534708e-05, 0.0208536246441, 0.0295630623897, 1281.24186961
1.716, 9.09407568956e-05, 0.0204413204239, 0.0295035035827, 1281.23856222
1.72466666667, 8.76018976412e-05, 0.0200333319132, 0.0294421390624, 1281.23528345
1.73333333333, 8.43907408049e-05, 0.0196297400995, 0.0293789666952, 1281.2320329
1.742, 8.13020102205e-05, 0.0192306214382, 0.0293139854008, 1281.22881021
1.75066666667, 7.83306746643e-05, 0.0188360478728, 0.0292471950988, 1281.22561499
1.75933333333, 7.54719348783e-05, 0.0184460868608, 0.0291785966595, 1281.2224469
1.768, 7.27212113568e-05, 0.0180608014042, 0.0291081918595, 1281.21930556
1.77666666667, 7.00741328517e-05, 0.0176802500853, 0.0290359833399, 1281.21619064
1.78533333333, 6.75265255487e-05, 0.0173044871074, 0.0289619745693, 1281.21310178
1.794, 6.50744028759e-05, 0.0169335623396, 0.0288861698087, 1281.21003865
1.80266666667, 6.27139559021e-05, 0.0165675213661, 0.0288085740802, 1281.20700091
1.81133333333, 6.04415442902e-05, 0.0162064055405, 0.028729193138, 1281.20398825
1.82, 5.82536877716e-05, 0.0158502520429, 0.0286480334415, 1281.20100034
1.82866666667, 5.61470581073e-05, 0.015499093942, 0.0285651021306, 1281.19803687
1.83733333333, 5.41184715075e-05, 0.01515296026, 0.0284804070036, 1281.19509753
1.846, 5.21648814801e-05, 0.0148118760417, 0.028393956496, 1281.19218201
1.85466666667, 5.02833720824e-05, 0.0144758624262, 0.0283057596614, 1281.18929003
1.86333333333, 4.84711515505e-05, 0.0141449367218, 0.0282158261535, 1281.18642128
1.872, 4.67255462844e-05, 0.0138191124846, 0.0281241662096, 1281.18357548
1.88066666667, 4.50439951656e-05, 0.0134983995981, 0.0280307906351, 1281.18075235
1.88933333333, 4.34240441875e-05, 0.0131828043574, 0.0279357107891, 1281.17795161
1.898, 4.18633413797e-05, 0.0128723295535, 0.0278389385708, 1281.17517299
